sku_id,location_id,week_start_date,production_type,production_size,production_count,season,units_requested
SKU-001,LOC-04,2024-06-17,Television,Large,2,Summer,3
SKU-001,LOC-04,2024-06-24,Television,Medium,2,Summer,1
SKU-001,LOC-04,2024-07-01,Commercial,Medium,3,Summer,2
SKU-001,LOC-04,2024-07-08,Feature Film,Small,4,Summer,4
SKU-001,LOC-04,2024-07-15,Television,Small,3,Summer,1
SKU-001,LOC-04,2024-07-22,Commercial,Small,3,Summer,2
SKU-001,LOC-04,2024-07-29,Feature Film,Small,2,Summer,1
SKU-001,LOC-04,2024-08-05,Commercial,Small,2,Summer,2
SKU-001,LOC-04,2024-08-12,Commercial,Small,1,Summer,1
SKU-001,LOC-04,2024-08-19,Music Video,Medium,1,Summer,1
SKU-001,LOC-04,2024-08-26,Television,Small,4,Summer,6
SKU-001,LOC-04,2024-09-02,,,0,Fall,0
SKU-001,LOC-04,2024-09-09,,,0,Fall,0
SKU-001,LOC-04,2024-09-16,,,0,Fall,0
SKU-001,LOC-04,2024-09-23,Commercial,Medium,2,Fall,3
SKU-001,LOC-04,2024-09-30,Music Video,Small,1,Fall,0
SKU-001,LOC-04,2024-10-07,Commercial,Small,1,Fall,0
SKU-001,LOC-04,2024-10-14,Feature Film,Medium,1,Fall,2
SKU-001,LOC-04,2024-10-21,Commercial,Large,3,Fall,8
SKU-001,LOC-04,2024-10-28,Television,Medium,1,Fall,5
SKU-001,LOC-04,2024-11-04,Feature Film,Small,1,Fall,4
SKU-001,LOC-04,2024-11-11,Commercial,Small,1,Fall,2
SKU-001,LOC-04,2024-11-18,,,0,Fall,0
SKU-001,LOC-04,2024-11-25,Television,Medium,2,Fall,5
SKU-001,LOC-04,2024-12-02,Commercial,Large,5,Winter,9
SKU-001,LOC-04,2024-12-09,Commercial,Medium,1,Winter,2
SKU-001,LOC-04,2024-12-16,Television,Small,2,Winter,3
SKU-001,LOC-04,2024-12-23,Documentary,Small,1,Winter,3
SKU-001,LOC-04,2024-12-30,Commercial,Small,1,Winter,0
SKU-001,LOC-04,2025-01-06,Commercial,Medium,5,Winter,6
SKU-001,LOC-04,2025-01-13,,,0,Winter,0
SKU-001,LOC-04,2025-01-20,Television,Medium,3,Winter,2
SKU-001,LOC-04,2025-01-27,Feature Film,Small,6,Winter,6
SKU-001,LOC-04,2025-02-03,Commercial,Medium,2,Winter,4
SKU-001,LOC-04,2025-02-10,Music Video,Small,2,Winter,3
SKU-001,LOC-04,2025-02-17,Television,Medium,3,Winter,11
SKU-001,LOC-04,2025-02-24,Television,Small,1,Winter,2
SKU-001,LOC-04,2025-03-03,Commercial,Small,1,Spring,1
SKU-001,LOC-04,2025-03-10,Feature Film,Medium,3,Spring,7
SKU-001,LOC-04,2025-03-17,Commercial,Small,1,Spring,1
SKU-001,LOC-04,2025-03-24,Documentary,Medium,2,Spring,4
SKU-001,LOC-04,2025-03-31,Feature Film,Medium,2,Spring,5
SKU-001,LOC-04,2025-04-07,,,0,Spring,0
SKU-001,LOC-04,2025-04-14,Feature Film,Large,1,Spring,6
SKU-001,LOC-04,2025-04-21,Commercial,Medium,2,Spring,4
SKU-001,LOC-04,2025-04-28,,,0,Spring,0
SKU-001,LOC-04,2025-05-05,,,0,Spring,0
SKU-001,LOC-04,2025-05-12,Documentary,Small,5,Spring,2
SKU-001,LOC-04,2025-05-19,Television,Small,2,Spring,2
SKU-001,LOC-04,2025-05-26,,,0,Spring,0
SKU-001,LOC-04,2025-06-02,Television,Small,2,Summer,2
SKU-001,LOC-04,2025-06-09,Feature Film,Small,3,Summer,1
SKU-001,LOC-04,2025-06-16,Feature Film,Small,6,Summer,5
SKU-001,LOC-04,2025-06-23,Feature Film,Medium,3,Summer,3
SKU-001,LOC-04,2025-06-30,,,0,Summer,0
SKU-001,LOC-04,2025-07-07,Documentary,Medium,1,Summer,1
SKU-001,LOC-04,2025-07-14,Television,Medium,2,Summer,4
SKU-001,LOC-04,2025-07-21,Commercial,Small,1,Summer,0
SKU-001,LOC-04,2025-07-28,Television,Small,2,Summer,1
SKU-001,LOC-04,2025-08-04,Commercial,Small,3,Summer,3
SKU-001,LOC-04,2025-08-11,Television,Small,4,Summer,2
SKU-001,LOC-04,2025-08-18,,,0,Summer,0
SKU-001,LOC-04,2025-08-25,Feature Film,Medium,1,Summer,2
SKU-001,LOC-04,2025-09-01,Television,Small,1,Fall,2
SKU-001,LOC-04,2025-09-08,Music Video,Medium,1,Fall,2
SKU-001,LOC-04,2025-09-15,Television,Small,4,Fall,5
SKU-001,LOC-04,2025-09-22,,,0,Fall,0
SKU-001,LOC-04,2025-09-29,,,0,Fall,0
SKU-001,LOC-04,2025-10-06,Feature Film,Small,2,Fall,1
SKU-001,LOC-04,2025-10-13,Music Video,Medium,3,Fall,3
SKU-001,LOC-04,2025-10-20,Music Video,Small,1,Fall,0
SKU-001,LOC-04,2025-10-27,Feature Film,Small,2,Fall,1
SKU-001,LOC-04,2025-11-03,,,0,Fall,0
SKU-001,LOC-04,2025-11-10,Feature Film,Medium,3,Fall,4
SKU-001,LOC-04,2025-11-17,,,0,Fall,0
SKU-001,LOC-04,2025-11-24,,,0,Fall,0
SKU-001,LOC-04,2025-12-01,Documentary,Medium,4,Winter,3
SKU-001,LOC-04,2025-12-08,Television,Small,2,Winter,2
SKU-001,LOC-04,2025-12-15,Commercial,Small,2,Winter,1
SKU-001,LOC-04,2025-12-22,,,0,Winter,0
SKU-001,LOC-04,2025-12-29,Commercial,Medium,1,Winter,3
SKU-001,LOC-04,2026-01-05,,,0,Winter,0
SKU-001,LOC-04,2026-01-12,,,0,Winter,0
SKU-001,LOC-04,2026-01-19,,,0,Winter,2
SKU-001,LOC-04,2026-01-26,,,0,Winter,0
SKU-001,LOC-04,2026-02-02,Commercial,Small,1,Winter,2
SKU-001,LOC-04,2026-02-09,Television,Small,1,Winter,1
SKU-001,LOC-04,2026-02-16,Television,Large,1,Winter,3
SKU-001,LOC-04,2026-02-23,Commercial,Small,1,Winter,4
SKU-001,LOC-04,2026-03-02,Documentary,Large,3,Spring,7
SKU-001,LOC-04,2026-03-09,,,0,Spring,0
SKU-001,LOC-04,2026-03-16,Television,Small,2,Spring,4
SKU-001,LOC-04,2026-03-23,Commercial,Large,1,Spring,1
SKU-001,LOC-04,2026-03-30,,,0,Spring,0
SKU-001,LOC-04,2026-04-06,Documentary,Medium,1,Spring,3
SKU-001,LOC-04,2026-04-13,Commercial,Small,3,Spring,2
SKU-001,LOC-04,2026-04-20,,,0,Spring,1
SKU-001,LOC-04,2026-04-27,,,0,Spring,0
SKU-001,LOC-04,2026-05-04,Feature Film,Large,2,Spring,5
SKU-001,LOC-04,2026-05-11,Television,Medium,2,Spring,1
SKU-001,LOC-04,2026-05-18,Feature Film,Medium,6,Spring,7
SKU-001,LOC-04,2026-05-25,Commercial,Small,1,Spring,1
SKU-001,LOC-04,2026-06-01,,,0,Summer,0
SKU-001,LOC-04,2026-06-08,Television,Large,3,Summer,10
SKU-001,LOC-04,2026-06-15,Feature Film,Large,1,Summer,8
SKU-001,LOC-04,2026-06-22,Commercial,Medium,2,Summer,3
SKU-001,LOC-04,2026-06-29,,,0,Summer,0
SKU-001,LOC-04,2026-07-06,Television,Large,3,Summer,6
SKU-001,LOC-04,2026-07-13,Commercial,Small,2,Summer,0
SKU-001,LOC-04,2026-07-20,Documentary,Medium,4,Summer,4
SKU-001,LOC-04,2026-07-27,Television,Medium,3,Summer,3
SKU-001,LOC-04,2026-08-03,Documentary,Medium,2,Summer,4
SKU-001,LOC-04,2026-08-10,Feature Film,Medium,3,Summer,3
SKU-002,LOC-01,2024-02-19,Music Video,Medium,1,Winter,0
SKU-002,LOC-01,2024-02-26,Feature Film,Large,3,Winter,1
SKU-002,LOC-01,2024-03-04,Documentary,Medium,2,Spring,0
SKU-002,LOC-01,2024-03-11,Television,Small,4,Spring,0
SKU-002,LOC-01,2024-03-18,Feature Film,Medium,1,Spring,0
SKU-002,LOC-01,2024-03-25,Music Video,Small,2,Spring,0
SKU-002,LOC-01,2024-04-01,Feature Film,Small,1,Spring,0
SKU-002,LOC-01,2024-04-08,Commercial,Small,1,Spring,0
SKU-002,LOC-01,2024-04-15,Television,Small,3,Spring,2
SKU-002,LOC-01,2024-04-22,Television,Medium,2,Spring,0
SKU-002,LOC-01,2024-04-29,Documentary,Large,3,Spring,1
SKU-002,LOC-01,2024-05-06,Commercial,Large,5,Spring,2
SKU-002,LOC-01,2024-05-13,Television,Small,3,Spring,1
SKU-002,LOC-01,2024-05-20,Commercial,Small,3,Spring,0
SKU-002,LOC-01,2024-05-27,Commercial,Small,7,Spring,3
SKU-002,LOC-01,2024-06-03,Commercial,Small,3,Summer,0
SKU-002,LOC-01,2024-06-10,Music Video,Large,2,Summer,9
SKU-002,LOC-01,2024-06-17,Commercial,Small,5,Summer,2
SKU-002,LOC-01,2024-06-24,Feature Film,Small,8,Summer,3
SKU-002,LOC-01,2024-07-01,Television,Small,6,Summer,3
SKU-002,LOC-01,2024-07-08,Music Video,Medium,5,Summer,3
SKU-002,LOC-01,2024-07-15,Commercial,Medium,7,Summer,1
SKU-002,LOC-01,2024-07-22,Documentary,Medium,5,Summer,2
SKU-002,LOC-01,2024-07-29,Music Video,Medium,4,Summer,2
SKU-002,LOC-01,2024-08-05,Television,Small,2,Summer,1
SKU-002,LOC-01,2024-08-12,Feature Film,Small,3,Summer,1
SKU-002,LOC-01,2024-08-19,Documentary,Large,3,Summer,2
SKU-002,LOC-01,2024-08-26,Television,Small,2,Summer,0
SKU-002,LOC-01,2024-09-02,Television,Medium,5,Fall,2
SKU-002,LOC-01,2024-09-09,Feature Film,Large,2,Fall,2
SKU-002,LOC-01,2024-09-16,Television,Large,1,Fall,0
SKU-002,LOC-01,2024-09-23,Music Video,Small,3,Fall,0
SKU-002,LOC-01,2024-09-30,Commercial,Small,3,Fall,0
SKU-002,LOC-01,2024-10-07,Television,Small,1,Fall,0
SKU-002,LOC-01,2024-10-14,Commercial,Small,4,Fall,0
SKU-002,LOC-01,2024-10-21,Commercial,Medium,2,Fall,1
SKU-002,LOC-01,2024-10-28,Television,Medium,4,Fall,1
SKU-002,LOC-01,2024-11-04,Documentary,Medium,7,Fall,2
SKU-002,LOC-01,2024-11-11,Television,Small,2,Fall,1
SKU-002,LOC-01,2024-11-18,Documentary,Large,2,Fall,1
SKU-002,LOC-01,2024-11-25,Television,Large,2,Fall,4
SKU-002,LOC-01,2024-12-02,Feature Film,Small,5,Winter,0
SKU-002,LOC-01,2024-12-09,Documentary,Large,1,Winter,0
SKU-002,LOC-01,2024-12-16,Television,Small,3,Winter,3
SKU-002,LOC-01,2024-12-23,Television,Large,2,Winter,1
SKU-002,LOC-01,2024-12-30,Television,Medium,1,Winter,3
SKU-002,LOC-01,2025-01-06,,,0,Winter,0
SKU-002,LOC-01,2025-01-13,Television,Medium,5,Winter,1
SKU-002,LOC-01,2025-01-20,Documentary,Small,6,Winter,2
SKU-002,LOC-01,2025-01-27,Television,Small,3,Winter,0
SKU-002,LOC-01,2025-02-03,Feature Film,Small,3,Winter,1
SKU-002,LOC-01,2025-02-10,Music Video,Medium,6,Winter,0
SKU-002,LOC-01,2025-02-17,Television,Medium,1,Winter,1
SKU-002,LOC-01,2025-02-24,Feature Film,Small,5,Winter,1
SKU-002,LOC-01,2025-03-03,Feature Film,Medium,5,Spring,2
SKU-002,LOC-01,2025-03-10,Television,Small,2,Spring,1
SKU-002,LOC-01,2025-03-17,Television,Medium,6,Spring,6
SKU-002,LOC-01,2025-03-24,,,0,Spring,0
SKU-002,LOC-01,2025-03-31,Television,Large,1,Spring,2
SKU-002,LOC-01,2025-04-07,Commercial,Small,4,Spring,1
SKU-002,LOC-01,2025-04-14,Television,Medium,2,Spring,0
SKU-002,LOC-01,2025-04-21,Commercial,Large,3,Spring,3
SKU-002,LOC-01,2025-04-28,Television,Small,4,Spring,1
SKU-002,LOC-01,2025-05-05,,,0,Spring,0
SKU-002,LOC-01,2025-05-12,Documentary,Small,6,Spring,1
SKU-002,LOC-01,2025-05-19,Television,Small,6,Spring,0
SKU-002,LOC-01,2025-05-26,Commercial,Small,10,Spring,1
SKU-002,LOC-01,2025-06-02,Music Video,Small,3,Summer,0
SKU-002,LOC-01,2025-06-09,Television,Medium,1,Summer,1
SKU-002,LOC-01,2025-06-16,Television,Small,1,Summer,0
SKU-002,LOC-01,2025-06-23,Feature Film,Small,3,Summer,1
SKU-002,LOC-01,2025-06-30,,,0,Summer,0
SKU-002,LOC-01,2025-07-07,Television,Small,5,Summer,1
SKU-002,LOC-01,2025-07-14,Television,Medium,4,Summer,4
SKU-002,LOC-01,2025-07-21,Documentary,Small,1,Summer,1
SKU-002,LOC-01,2025-07-28,Commercial,Small,1,Summer,1
SKU-002,LOC-01,2025-08-04,Documentary,Medium,2,Summer,1
SKU-002,LOC-01,2025-08-11,Documentary,Small,7,Summer,1
SKU-002,LOC-01,2025-08-18,Feature Film,Small,3,Summer,1
SKU-002,LOC-01,2025-08-25,,,0,Summer,0
SKU-002,LOC-01,2025-09-01,Feature Film,Medium,6,Fall,2
SKU-002,LOC-01,2025-09-08,Feature Film,Large,2,Fall,2
SKU-002,LOC-01,2025-09-15,Feature Film,Medium,5,Fall,0
SKU-002,LOC-01,2025-09-22,Commercial,Small,2,Fall,1
SKU-002,LOC-01,2025-09-29,Commercial,Medium,4,Fall,2
SKU-002,LOC-01,2025-10-06,Commercial,Medium,3,Fall,4
SKU-002,LOC-01,2025-10-13,Commercial,Small,2,Fall,0
SKU-002,LOC-01,2025-10-20,Documentary,Large,1,Fall,1
SKU-002,LOC-01,2025-10-27,Commercial,Medium,4,Fall,2
SKU-002,LOC-01,2025-11-03,Documentary,Large,1,Fall,2
SKU-002,LOC-01,2025-11-10,Commercial,Small,1,Fall,1
SKU-002,LOC-01,2025-11-17,Commercial,Medium,4,Fall,0
SKU-002,LOC-01,2025-11-24,Television,Small,3,Fall,0
SKU-002,LOC-01,2025-12-01,Music Video,Small,2,Winter,1
SKU-002,LOC-01,2025-12-08,Television,Medium,3,Winter,1
SKU-002,LOC-01,2025-12-15,Television,Large,1,Winter,3
SKU-002,LOC-01,2025-12-22,Television,Small,1,Winter,0
SKU-002,LOC-01,2025-12-29,Feature Film,Small,5,Winter,1
SKU-002,LOC-01,2026-01-05,Commercial,Medium,1,Winter,2
SKU-002,LOC-01,2026-01-12,Documentary,Medium,1,Winter,0
SKU-002,LOC-01,2026-01-19,Commercial,Medium,2,Winter,1
SKU-002,LOC-01,2026-01-26,Television,Large,3,Winter,1
SKU-002,LOC-01,2026-02-02,Commercial,Large,2,Winter,2
SKU-002,LOC-01,2026-02-09,Television,Large,2,Winter,6
SKU-002,LOC-01,2026-02-16,Feature Film,Small,5,Winter,2
SKU-002,LOC-01,2026-02-23,Television,Small,3,Winter,0
SKU-002,LOC-01,2026-03-02,Commercial,Medium,2,Spring,1
SKU-002,LOC-01,2026-03-09,Television,Large,5,Spring,7
SKU-002,LOC-01,2026-03-16,Commercial,Medium,1,Spring,2
SKU-002,LOC-01,2026-03-23,Music Video,Small,5,Spring,2
SKU-002,LOC-01,2026-03-30,Commercial,Small,2,Spring,2
SKU-002,LOC-01,2026-04-06,Music Video,Small,5,Spring,1
SKU-002,LOC-01,2026-04-13,Television,Large,2,Spring,4
SKU-002,LOC-01,2026-04-20,Commercial,Medium,5,Spring,3
SKU-002,LOC-01,2026-04-27,Feature Film,Small,5,Spring,0
SKU-002,LOC-01,2026-05-04,Television,Small,2,Spring,1
SKU-002,LOC-01,2026-05-11,Television,Small,3,Spring,0
SKU-002,LOC-01,2026-05-18,Commercial,Small,7,Spring,1
SKU-002,LOC-01,2026-05-25,Television,Large,2,Spring,5
SKU-002,LOC-01,2026-06-01,Television,Large,7,Summer,4
SKU-002,LOC-01,2026-06-08,Television,Medium,9,Summer,5
SKU-002,LOC-01,2026-06-15,Television,Medium,4,Summer,2
SKU-002,LOC-01,2026-06-22,Music Video,Small,3,Summer,0
SKU-002,LOC-01,2026-06-29,Commercial,Small,5,Summer,0
SKU-002,LOC-01,2026-07-06,Television,Medium,3,Summer,1
SKU-002,LOC-01,2026-07-13,Television,Small,8,Summer,2
SKU-002,LOC-01,2026-07-20,Television,Large,8,Summer,6
SKU-002,LOC-01,2026-07-27,Commercial,Small,2,Summer,0
SKU-002,LOC-01,2026-08-03,,,0,Summer,0
SKU-002,LOC-01,2026-08-10,Television,Small,3,Summer,1
SKU-002,LOC-02,2024-02-19,Television,Medium,3,Winter,2
SKU-002,LOC-02,2024-02-26,Television,Small,4,Winter,0
SKU-002,LOC-02,2024-03-04,Television,Small,1,Spring,1
SKU-002,LOC-02,2024-03-11,Commercial,Small,2,Spring,0
SKU-002,LOC-02,2024-03-18,Commercial,Small,4,Spring,0
SKU-002,LOC-02,2024-03-25,Feature Film,Medium,4,Spring,4
SKU-002,LOC-02,2024-04-01,Commercial,Large,1,Spring,3
SKU-002,LOC-02,2024-04-08,Commercial,Small,1,Spring,0
SKU-002,LOC-02,2024-04-15,Feature Film,Small,1,Spring,0
SKU-002,LOC-02,2024-04-22,Television,Large,3,Spring,6
SKU-002,LOC-02,2024-04-29,Commercial,Small,2,Spring,0
SKU-002,LOC-02,2024-05-06,Feature Film,Large,2,Spring,3
SKU-002,LOC-02,2024-05-13,Television,Small,1,Spring,2
SKU-002,LOC-02,2024-05-20,Feature Film,Small,3,Spring,0
SKU-002,LOC-02,2024-05-27,Commercial,Large,3,Spring,1
SKU-002,LOC-02,2024-06-03,Television,Large,4,Summer,3
SKU-002,LOC-02,2024-06-10,Commercial,Small,3,Summer,0
SKU-002,LOC-02,2024-06-17,Documentary,Medium,1,Summer,0
SKU-002,LOC-02,2024-06-24,Television,Medium,6,Summer,2
SKU-002,LOC-02,2024-07-01,Television,Small,3,Summer,0
SKU-002,LOC-02,2024-07-08,Commercial,Small,3,Summer,1
SKU-002,LOC-02,2024-07-15,Music Video,Small,3,Summer,7
SKU-002,LOC-02,2024-07-22,Feature Film,Medium,1,Summer,2
SKU-002,LOC-02,2024-07-29,,,0,Summer,0
SKU-002,LOC-02,2024-08-05,Commercial,Small,3,Summer,0
SKU-002,LOC-02,2024-08-12,Commercial,Medium,3,Summer,2
SKU-002,LOC-02,2024-08-19,Feature Film,Large,6,Summer,3
SKU-002,LOC-02,2024-08-26,Feature Film,Medium,5,Summer,1
SKU-002,LOC-02,2024-09-02,Commercial,Medium,3,Fall,0
SKU-002,LOC-02,2024-09-09,Commercial,Small,2,Fall,0
SKU-002,LOC-02,2024-09-16,Television,Small,2,Fall,0
SKU-002,LOC-02,2024-09-23,Commercial,Large,4,Fall,7
SKU-002,LOC-02,2024-09-30,Commercial,Large,2,Fall,2
SKU-002,LOC-02,2024-10-07,,,0,Fall,0
SKU-002,LOC-02,2024-10-14,Music Video,Large,2,Fall,2
SKU-002,LOC-02,2024-10-21,Documentary,Medium,2,Fall,0
SKU-002,LOC-02,2024-10-28,Music Video,Small,1,Fall,0
SKU-002,LOC-02,2024-11-04,Documentary,Medium,2,Fall,1
SKU-002,LOC-02,2024-11-11,Commercial,Medium,3,Fall,1
SKU-002,LOC-02,2024-11-18,Television,Small,5,Fall,3
SKU-002,LOC-02,2024-11-25,,,0,Fall,0
SKU-002,LOC-02,2024-12-02,Television,Small,3,Winter,2
SKU-002,LOC-02,2024-12-09,Feature Film,Small,4,Winter,0
SKU-002,LOC-02,2024-12-16,Commercial,Medium,2,Winter,2
SKU-002,LOC-02,2024-12-23,Television,Small,5,Winter,0
SKU-002,LOC-02,2024-12-30,Television,Medium,3,Winter,1
SKU-002,LOC-02,2025-01-06,Commercial,Small,1,Winter,1
SKU-002,LOC-02,2025-01-13,Television,Medium,1,Winter,1
SKU-002,LOC-02,2025-01-20,Television,Small,3,Winter,1
SKU-002,LOC-02,2025-01-27,Feature Film,Large,1,Winter,2
SKU-002,LOC-02,2025-02-03,Documentary,Medium,2,Winter,3
SKU-002,LOC-02,2025-02-10,Commercial,Medium,4,Winter,1
SKU-002,LOC-02,2025-02-17,Commercial,Medium,3,Winter,0
SKU-002,LOC-02,2025-02-24,Television,Medium,1,Winter,0
SKU-002,LOC-02,2025-03-03,Music Video,Small,2,Spring,0
SKU-002,LOC-02,2025-03-10,Commercial,Small,3,Spring,1
SKU-002,LOC-02,2025-03-17,Television,Small,1,Spring,2
SKU-002,LOC-02,2025-03-24,Television,Medium,2,Spring,0
SKU-002,LOC-02,2025-03-31,Television,Small,3,Spring,1
SKU-002,LOC-02,2025-04-07,Television,Small,2,Spring,0
SKU-002,LOC-02,2025-04-14,Television,Medium,2,Spring,0
SKU-002,LOC-02,2025-04-21,Feature Film,Small,8,Spring,0
SKU-002,LOC-02,2025-04-28,Documentary,Small,3,Spring,0
SKU-002,LOC-02,2025-05-05,Television,Medium,6,Spring,1
SKU-002,LOC-02,2025-05-12,Television,Small,2,Spring,2
SKU-002,LOC-02,2025-05-19,Television,Large,4,Spring,4
SKU-002,LOC-02,2025-05-26,Television,Large,4,Spring,7
SKU-002,LOC-02,2025-06-02,Commercial,Small,3,Summer,1
SKU-002,LOC-02,2025-06-09,Commercial,Large,1,Summer,1
SKU-002,LOC-02,2025-06-16,Television,Medium,3,Summer,2
SKU-002,LOC-02,2025-06-23,Television,Medium,1,Summer,0
SKU-002,LOC-02,2025-06-30,Commercial,Medium,6,Summer,0
SKU-002,LOC-02,2025-07-07,Television,Small,2,Summer,0
SKU-002,LOC-02,2025-07-14,Feature Film,Large,4,Summer,6
SKU-002,LOC-02,2025-07-21,Television,Medium,3,Summer,2
SKU-002,LOC-02,2025-07-28,Documentary,Small,5,Summer,0
SKU-002,LOC-02,2025-08-04,Documentary,Medium,5,Summer,2
SKU-002,LOC-02,2025-08-11,Television,Medium,3,Summer,3
SKU-002,LOC-02,2025-08-18,Commercial,Medium,4,Summer,1
SKU-002,LOC-02,2025-08-25,Commercial,Medium,6,Summer,1
SKU-002,LOC-02,2025-09-01,Documentary,Small,1,Fall,0
SKU-002,LOC-02,2025-09-08,Commercial,Medium,5,Fall,2
SKU-002,LOC-02,2025-09-15,,,0,Fall,0
SKU-002,LOC-02,2025-09-22,Television,Large,3,Fall,2
SKU-002,LOC-02,2025-09-29,Commercial,Small,2,Fall,1
SKU-002,LOC-02,2025-10-06,Commercial,Small,3,Fall,1
SKU-002,LOC-02,2025-10-13,,,0,Fall,0
SKU-002,LOC-02,2025-10-20,Television,Medium,4,Fall,0
SKU-002,LOC-02,2025-10-27,Music Video,Large,4,Fall,7
SKU-002,LOC-02,2025-11-03,Television,Small,1,Fall,0
SKU-002,LOC-02,2025-11-10,,,0,Fall,0
SKU-002,LOC-02,2025-11-17,,,0,Fall,0
SKU-002,LOC-02,2025-11-24,Commercial,Small,6,Fall,1
SKU-002,LOC-02,2025-12-01,Commercial,Small,1,Winter,0
SKU-002,LOC-02,2025-12-08,Commercial,Large,2,Winter,1
SKU-002,LOC-02,2025-12-15,Commercial,Large,2,Winter,1
SKU-002,LOC-02,2025-12-22,Commercial,Medium,2,Winter,1
SKU-002,LOC-02,2025-12-29,,,0,Winter,0
SKU-002,LOC-02,2026-01-05,Television,Small,2,Winter,1
SKU-002,LOC-02,2026-01-12,Commercial,Small,1,Winter,0
SKU-002,LOC-02,2026-01-19,Commercial,Large,3,Winter,2
SKU-002,LOC-02,2026-01-26,Commercial,Medium,3,Winter,1
SKU-002,LOC-02,2026-02-02,Television,Small,3,Winter,1
SKU-002,LOC-02,2026-02-09,,,0,Winter,0
SKU-002,LOC-02,2026-02-16,Commercial,Small,2,Winter,0
SKU-002,LOC-02,2026-02-23,Television,Medium,1,Winter,1
SKU-002,LOC-02,2026-03-02,Commercial,Large,3,Spring,1
SKU-002,LOC-02,2026-03-09,Television,Small,1,Spring,0
SKU-002,LOC-02,2026-03-16,Commercial,Large,6,Spring,2
SKU-002,LOC-02,2026-03-23,Television,Medium,5,Spring,3
SKU-002,LOC-02,2026-03-30,Television,Small,4,Spring,4
SKU-002,LOC-02,2026-04-06,Feature Film,Small,4,Spring,2
SKU-002,LOC-02,2026-04-13,Feature Film,Medium,2,Spring,2
SKU-002,LOC-02,2026-04-20,Television,Small,3,Spring,2
SKU-002,LOC-02,2026-04-27,Television,Large,1,Spring,1
SKU-002,LOC-02,2026-05-04,Commercial,Medium,1,Spring,0
SKU-002,LOC-02,2026-05-11,Television,Small,4,Spring,0
SKU-002,LOC-02,2026-05-18,Television,Medium,1,Spring,0
SKU-002,LOC-02,2026-05-25,Commercial,Small,4,Spring,2
SKU-002,LOC-02,2026-06-01,Documentary,Large,3,Summer,2
SKU-002,LOC-02,2026-06-08,Music Video,Large,1,Summer,2
SKU-002,LOC-02,2026-06-15,Commercial,Medium,6,Summer,6
SKU-002,LOC-02,2026-06-22,Commercial,Large,3,Summer,2
SKU-002,LOC-02,2026-06-29,Television,Medium,5,Summer,2
SKU-002,LOC-02,2026-07-06,Commercial,Large,5,Summer,3
SKU-002,LOC-02,2026-07-13,Commercial,Small,3,Summer,1
SKU-002,LOC-02,2026-07-20,Commercial,Large,4,Summer,4
SKU-002,LOC-02,2026-07-27,Television,Medium,5,Summer,1
SKU-002,LOC-02,2026-08-03,Television,Medium,2,Summer,0
SKU-002,LOC-02,2026-08-10,Television,Medium,1,Summer,3
SKU-002,LOC-03,2024-02-19,,,0,Winter,0
SKU-002,LOC-03,2024-02-26,Commercial,Medium,3,Winter,4
SKU-002,LOC-03,2024-03-04,Feature Film,Medium,2,Spring,0
SKU-002,LOC-03,2024-03-11,,,0,Spring,0
SKU-002,LOC-03,2024-03-18,Television,Medium,6,Spring,8
SKU-002,LOC-03,2024-03-25,Television,Large,2,Spring,15
SKU-002,LOC-03,2024-04-01,Feature Film,Large,3,Spring,1
SKU-002,LOC-03,2024-04-08,Television,Large,1,Spring,2
SKU-002,LOC-03,2024-04-15,Television,Large,4,Spring,1
SKU-002,LOC-03,2024-04-22,Feature Film,Small,3,Spring,1
SKU-002,LOC-03,2024-04-29,Television,Small,3,Spring,0
SKU-002,LOC-03,2024-05-06,Documentary,Small,4,Spring,1
SKU-002,LOC-03,2024-05-13,Commercial,Small,2,Spring,1
SKU-002,LOC-03,2024-05-20,Commercial,Medium,6,Spring,1
SKU-002,LOC-03,2024-05-27,Music Video,Small,1,Spring,0
SKU-002,LOC-03,2024-06-03,Television,Small,1,Summer,2
SKU-002,LOC-03,2024-06-10,Television,Small,2,Summer,0
SKU-002,LOC-03,2024-06-17,,,0,Summer,0
SKU-002,LOC-03,2024-06-24,Commercial,Medium,5,Summer,3
SKU-002,LOC-03,2024-07-01,Music Video,Medium,6,Summer,2
SKU-002,LOC-03,2024-07-08,Commercial,Medium,1,Summer,0
SKU-002,LOC-03,2024-07-15,Television,Small,2,Summer,1
SKU-002,LOC-03,2024-07-22,Documentary,Small,2,Summer,0
SKU-002,LOC-03,2024-07-29,Television,Medium,3,Summer,0
SKU-002,LOC-03,2024-08-05,Music Video,Medium,4,Summer,0
SKU-002,LOC-03,2024-08-12,Documentary,Medium,3,Summer,3
SKU-002,LOC-03,2024-08-19,Commercial,Small,2,Summer,1
SKU-002,LOC-03,2024-08-26,Commercial,Small,1,Summer,0
SKU-002,LOC-03,2024-09-02,Television,Medium,3,Fall,1
SKU-002,LOC-03,2024-09-09,Feature Film,Large,1,Fall,0
SKU-002,LOC-03,2024-09-16,Feature Film,Large,3,Fall,6
SKU-002,LOC-03,2024-09-23,Television,Small,2,Fall,0
SKU-002,LOC-03,2024-09-30,Feature Film,Medium,2,Fall,1
SKU-002,LOC-03,2024-10-07,Music Video,Medium,1,Fall,2
SKU-002,LOC-03,2024-10-14,Television,Medium,1,Fall,0
SKU-002,LOC-03,2024-10-21,,,0,Fall,0
